ORF,N_FC_Strains,mean_FoldChangeExpression,median_FoldChangeExpression,p
YNL303W,10,0.0603255566643317,0.0528787192818892,0.61503986066954
YNL304W,10,0.0352807260414792,-0.00126552738466762,0.563012660385268
YNL305C,10,-0.0508854884149705,0.0201587412398092,0.643143843280704
YNL306W,10,-0.0118426294858464,0.0182873588858212,0.794520085304196
YNL307C,10,0.0177850965974403,-0.00291681516617255,0.564071475846367
YNL308C,10,0.0110348720925541,0.00256084299814108,0.887548650257256
YNL309W,10,0.0448950797467301,-0.0120625060234846,0.642529432897414
YNL310C,10,0.0143783244720178,-0.00233847032461893,0.835344051980272
YNL311C,10,0.107267462085814,0.0306301175592376,0.171403773528244
YNL312W,10,0.0755903677712767,-0.0114229987538942,0.3856095266351
YNL313C,10,0.186064679033696,-0.0094225400803469,0.309309626944255
YNL314W,10,0.0389953349147823,0.00141503750788365,0.366080490677252
YNL315C,10,0.0307068947606687,0.00246863079698729,0.597865641504655
YNL316C,10,0.123523841384655,0.0631611147061938,0.126746722144306
YNL317W,10,0.00469706527259555,0.00449967887195985,0.878596178551476
YNL318C,10,0.0429744468384067,0.0664752890035716,0.703868504253593
YNL319W,10,-0.044729094014905,0.00194677166588377,0.766287536370877
YNL320W,10,0.0547062900409624,-0.00425565272051907,0.373807422394634
YNL321W,10,0.0109950089328221,0.0115543418900221,0.550312269581213
YNL322C,10,-0.025895398256315,0.0167098652579831,0.540804237289343
YNL323W,10,0.0247301691949037,-0.000740073366324575,0.541728220477725
YNL324W,10,0.00833160864959037,0.0617072638658521,0.913326856494413
YNL325C,10,0.0600811084685132,0.0575592927869896,0.303511853294243
YNL326C,10,0.0476478245988757,0.0116510635622789,0.548266772605225
YNL327W,10,0.0284425947596243,0.0134990208982606,0.589122239471977
YNL328C,10,-0.00607391964965373,-0.0069319276297871,0.914727928843429
YNL329C,10,0.054887602275164,-0.0144981037276247,0.422792257460127
YNL330C,10,-0.0221248025575456,-0.00218226844779937,0.426850343377032
YNL331C,10,0.0183493466433765,0.00519017164887263,0.619411021580846
YNL332W,10,0.0365558556375563,0.00812768395575105,0.608491380145031
YNL333W,10,-0.0428801125152788,-0.0452287328302137,0.53875299477605
YNL334C,10,-0.0392887270194316,-0.0597711528855131,0.562791946266952
YNL335W,10,-0.00628001618854576,0.00989815053112235,0.908804186331469
YNL336W,10,-0.140017196318738,-0.00774402452759031,0.143714397625238
YNL337W,10,0.418088581698642,0.590780721513652,0.504114224167646
YNL338W,10,0.0628175566805429,0.129129620004645,0.752131815823944
YNL339C,10,0.0398568780808173,-0.0613725269481171,0.758790707429104
YNL339W-A,10,0.15825083710936,0.0967955722371959,0.370754372753992
YNL339W-B,10,0,0,NaN
YNR001C,10,-0.0501842032245158,0.0552465506027322,0.765303827158437
YNR001W-A,10,0.159197247715101,0.0351307844143128,0.421940778715491
YNR002C,10,-0.0371692346591246,0.00971951159134792,0.5688877748789
YNR003C,10,0.145634096118986,-0.010211325151023,0.205232517897423
YNR003W-A,10,0.484480994221733,0,0.343436396137913
YNR004W,10,-0.0360020222406478,0.0215615111619517,0.507776086381931
YNR005C,10,-0.0214723577035176,-0.00654999550931342,0.745924307234148
YNR006W,10,-0.0444393845754479,0.000640152581406108,0.509450425053369
YNR007C,10,-0.0278115293123144,0.0180443990522402,0.734914123674822
YNR008W,10,-0.00469741122506049,-0.00362732187757811,0.747330987719166
YNR009W,10,0.0710708552393773,-0.00183590344236448,0.552590700705549
YNR010W,10,0.0757833384787265,0.0634021240640376,0.46916429440154
YNR011C,10,0.138234465349634,0.079321675329399,0.0760033996382846
YNR012W,10,0.176115175778043,0.102447171596569,0.201950787952085
YNR013C,10,0.0185364400569921,-0.0211415268333593,0.612635004811671
YNR014W,10,-0.0634257569613916,0.0773537842218631,0.635322618594491
YNR015W,10,0.113411060652974,0.0908151818847867,0.346913973280955
YNR016C,10,0.132304933688624,0.0361634346556695,0.341391528845523
YNR017W,10,-0.0353057647397769,0.0028274675708631,0.412914668175332
YNR018W,10,0.055692072293732,0.0115701297445724,0.202892333405974
YNR019W,10,0.0190843746688637,0.0302085467033834,0.637922541046319
YNR020C,10,0.0284958515579264,0.0174038751163005,0.651240959025966
YNR021W,10,0.104815052003344,0.0597043562750019,0.0541532829235862
YNR022C,10,-0.00224532077974489,0.0232916422563955,0.951591216842705
YNR023W,10,0.0508844970374848,0.0196929249439185,0.331785190600911
YNR024W,10,0.0304606796826332,-0.0133633966738472,0.672530020963007
YNR025C,10,0.106829118364081,0.0402880449821086,0.219645705097926
YNR026C,10,0.0612071416450922,0.00291033111865943,0.247014127097146
YNR027W,10,0.0548701569051181,0.0265660982756327,0.22880485771227
YNR028W,10,0.0792654496272048,0.0220049458477123,0.246873907344958
YNR029C,10,0.0541470173463322,0.0090224786826438,0.351570676686592
YNR030W,10,0.0287238267647751,0.00226137471252935,0.40455353850159
YNR031C,10,0.139245026862808,0.144809558159617,0.0148653191387797
YNR032C-A,10,0.0982173913080037,0.0760818783190226,0.325330270948544
YNR032W,10,0.0182415340572187,0.0275337006690513,0.586029093798518
YNR033W,10,0.0912682178453272,0.0908677294897519,0.0407607119232712
YNR034W,10,-0.0700573652105376,-0.0412830421958751,0.434018843712079
YNR034W-A,10,-0.164631189681845,0.0348359364014815,0.741552717623697
YNR035C,10,0.0301032701218852,-0.000977934718395672,0.443170924189714
YNR036C,10,-0.0385864893958824,-0.0310547339268826,0.237667106805249
YNR037C,10,-0.0241046622402933,-0.0231042174905545,0.806787050138107
YNR038W,10,0.131588051046528,0.0108316039779078,0.290574502822002
YNR039C,10,0.096762594462373,0.0273092824015593,0.130893809338992
YNR040W,10,0.0467415649971116,-0.0096899123988391,0.537050439166249
YNR041C,10,0.0609701524653242,-0.0335977190763906,0.450926451728423
YNR042W,10,0.0675399195420851,-0.0038312616643642,0.279124776227057
YNR043W,10,0.0665775822352348,-0.000618700439923031,0.366715658465499
YNR044W,10,0.263518557247786,-0.000297480086242791,0.216971256523861
YNR045W,10,-0.0377571394127826,0.00169307518467956,0.476221714267556
YNR046W,10,0.0700376908070364,0.00488531315591454,0.364789002847174
YNR047W,10,-0.0338329038270777,0.0151900243080006,0.663090719230426
YNR048W,10,0.00898727017603474,0.0251051407989871,0.907207886660003
YNR049C,10,0.000235976430856113,0.00809881137594728,0.995700258666614
YNR050C,10,-0.0475156017887105,-0.0225728506613618,0.627708027841263
YNR051C,10,-0.0124943353414327,0.0356264874122294,0.841930660521837
YNR052C,10,0.0441330159248917,0.0139990235235671,0.555250110503868
YNR053C,10,0.203197620103168,-0.0266674499821095,0.297176999058051
YNR054C,10,0.145017130185398,0.0124041013881004,0.253136008692399
YNR055C,10,0.00268266506114242,-3.48956423424857e-05,0.904256319252788
YNR056C,10,0.175401097798213,0.0445049639267025,0.0695105485629273
YNR057C,10,0.225491491174418,0.109465274739052,0.083743993086166
YNR058W,10,0.166330887803385,0.140412366029997,0.0545365524852343
YNR059W,10,0.0924475248683566,0.113730852256887,0.456532485445264
YNR060W,10,0.22380031787512,0.161519812911047,0.0905315512392905
YNR061C,10,0.0437051766528773,-0.00298213213994192,0.328476983377516
YNR062C,10,0.0668726592827368,0.045323331330219,0.171471673902745
YNR063W,10,0.165654776552772,0.0265000291838428,0.187777180050077
YNR064C,10,0.0719689142739077,0.0572362504823095,0.329308743581591
YNR065C,10,0.0737064442546485,-8.10014039251319e-05,0.105036502641985
YNR066C,10,0.0450413385269203,-0.00029275341643013,0.749477699847134
YNR067C,10,0.0656432904756538,-0.0299748041303366,0.38509342190116
YNR068C,10,-0.055933985412257,-3.39503951724725e-05,0.427500723039984
YNR069C,10,-0.0723330375420597,0.0245100466450023,0.473485079936983
YNR070W,10,0,0,NaN
YNR071C,10,0,0,NaN
YNR072W,10,0,0,NaN
YNR073C,10,0,0,NaN
YNR074C,10,0,0,NaN
YNR075C-A,10,-0.0419512863760919,-0.000117904465196401,0.711333671085038
YNR075W,10,0.0567261989500808,0.0219111301177138,0.608638417237432
YNR076W,10,-0.0243070970491592,-0.00163855016782738,0.823495925581663
YNR077C,10,-0.152719488097569,-0.00204247114915114,0.588594150187646
YOL001W,10,0.220832426580201,0.151693617296695,0.0114105243015396
YOL002C,10,0.0529382291478497,-0.0904133361165889,0.600969519434596
YOL003C,10,0.246256023865376,0.291538083591779,0.0096010038720222
YOL004W,10,0.109377546326277,0.108285813857581,0.00446304937343645
YOL005C,10,0.0553331289328904,0.0649112854035485,0.043533446781901
YOL006C,10,0.00571593410097769,-0.0412722325024423,0.948088308929467
YOL007C,10,0.131544401727884,-0.0538638457206525,0.354551248980306
YOL008W,10,0.208482069846347,0.218060382078585,0.00702045748904256
YOL009C,10,0.0493642602878086,0.00942042950739059,0.235290812273318
YOL010W,10,0.158182708382297,-0.000396818688854727,0.420753448413079
YOL011W,10,0.224681822075872,0.254044906166764,0.00157635324336222
YOL012C,10,-0.0161323036497146,-0.00429915865176539,0.471820299452407
YOL013C,10,0.00651644332469549,0.0412342036108695,0.893640247773922
YOL013W-A,10,0.420637596910087,0.186809879008542,0.181114717815226
YOL013W-B,10,0.524627768972335,0.538789389865944,0.14034235237411
YOL014W,10,0.130205519078869,0.399733631726998,0.526162157173807
YOL015W,10,0.155478404336008,0.257472043449141,0.347258013745152
YOL016C,10,-0.0565660819168594,0.350812821778911,0.831470141580729
YOL017W,10,0.102431733033424,-2.46170602712249e-05,0.344934505520902
YOL018C,10,-0.0159175427629259,-0.0332569801275006,0.747471812556657
YOL019W,10,0.0710655936461753,0.0265139422956144,0.308297737977753
YOL019W-A,10,1.48187996762516,2.08750739639442,0.00583635884648869
YOL020W,10,0.178336085981057,0.124495337367294,0.030810587234436
YOL021C,10,0.128801268986053,0.00778103649501847,0.227044536607361
YOL022C,10,0.187745913441447,0.169951265392107,0.0734714537921788
YOL023W,10,0.0698933396232487,0.00975309528212013,0.0914168054766883
YOL024W,10,0.111614018373363,0.03785953036524,0.373614043254927
YOL025W,10,0.0840332654309913,0.052829041187066,0.0210572626259314
YOL026C,10,0.075063980005478,0.0619878772500714,0.0359373557847194
YOL027C,10,-0.00720011286622411,0.0076400496670371,0.837226843086552
YOL028C,10,0.0945780039222788,0.0125923437440279,0.308995484582348
YOL029C,10,0.0617293256212762,0.039921910632045,0.357728278928355
YOL030W,10,0.0537822948090626,0.0433022244442386,0.0114089368577994
YOL031C,10,-0.0367187323036346,-0.113577989818629,0.52164033447868
YOL032W,10,-0.0990021876043128,0.0319844801304221,0.470289904003836
YOL033W,10,0.0773310395867061,0.037461151183423,0.14298828658843
YOL034W,10,0.159449020941967,0.0686234222235811,0.174960459267279
YOL035C,10,0.105649267102726,0.0690499440165479,0.0621057711623145
YOL036W,10,0.0325301799882689,-0.0164127036439865,0.39250348578328
YOL037C,10,0.0585122266861098,0.0223960925527665,0.176494693585253
YOL038C-A,10,1.31930437525005,0.861539208424291,0.0105582293767858
YOL038W,10,0.189348864365578,0.181574782824872,0.0185235518828522
YOL039W,10,0.0834065202511967,0.0489568108261716,0.117273894543719
YOL040C,10,4.9069703823724e-05,0.00186033548067001,0.998266082099857
YOL041C,10,0.268960374281155,0.09120038011317,0.12866021762031
YOL042W,10,0.323760657724155,0.30745695657395,0.00407361948415685
YOL043C,10,0.114651945922374,0.124797289624289,0.0470452919135261
YOL044W,10,0.334664163508239,0.324200644474277,0.00960352612956682
YOL045W,10,0.1383551297568,0.113291619170841,0.0405280740087936
YOL046C,10,0.211499081349648,0.416708415691204,0.187280325456666
YOL047C,10,-0.215268203602213,-0.00808457261732266,0.288903924254765
YOL048C,10,-0.144113066900554,-0.0168210777644796,0.29800474023248
YOL049W,10,0.0868925605715825,0.0745557669915642,0.0689760999345456
YOL050C,10,0.185746247354094,0.151694934524931,0.347773290578277
YOL051W,10,0.0635071490112807,0.0208416177971041,0.27078452218623
YOL052C,10,0.158430904974567,0.0291375249873203,0.144840871497248
YOL052C-A,10,-0.73175354644365,-0.360196495654482,0.139490907079743
YOL053W,10,-0.0633940332000433,-0.0419278386443971,0.374717093853654
YOL054W,10,0.176377109219902,0.142961275205293,0.0732518164582277
YOL055C,10,0.0949577930716571,0.0499673800692158,0.0599874877006942
YOL056W,10,0.053683821112381,0.0286648472543387,0.351757851326021
YOL057W,10,-0.00936157106987827,0.0514309121414055,0.8913775937724
YOL058W,10,0.155329258880848,0.0138214260147097,0.385793113554744
YOL059W,10,0.0713850180276489,0.0987422052798224,0.546544538553833
YOL060C,10,-0.0383030281606853,0.00632328110439462,0.41200355390426
YOL061W,10,0.0829852808082363,-1.10886589553098e-05,0.219149113251458
YOL062C,10,0.0893468853718516,0.0132750161002042,0.200780782088324
YOL063C,10,0.0479472273008906,0.0537239295313569,0.192265072937132
YOL064C,10,0.0651329027756905,0.0212372069460193,0.259612696155851
YOL065C,10,0.00657075794377714,0.00293051969356571,0.867547136542768
YOL066C,10,0.0975608432999906,0.0315583112290329,0.119288965086358
YOL067C,10,0.0704532845054263,0.0619933592909921,0.196778373935145
YOL068C,10,0.0872369924424561,0.052360150533705,0.0998854875266959
YOL069W,10,0.0810093800767643,-8.99119590716917e-05,0.238855916053665
YOL070C,10,0.0443569603731786,-5.09212966330235e-05,0.447898355077418
YOL071W,10,-0.108024659629434,-8.19004154025901e-06,0.328342992318106
YOL072W,10,0.0166514500320376,0.0226576208594722,0.732041490114701
YOL073C,10,0.00689575451839891,0.00193649913466296,0.857446779085539
YOL075C,10,0.047532468502316,0.0500223591305472,0.317600907917584
YOL076W,10,0.114527997562097,-0.0365732344671812,0.404494364786368
YOL077C,10,0.121602789615677,0.0295214839526702,0.346141566846089
YOL077W-A,10,-0.0392058256061734,-0.0507861227131878,0.617135719803527
YOL078W,10,0.120132451796466,0.0652041360814866,0.0567744318857962
YOL079W,10,0.269474542792509,0.175102207763295,0.161209540904855
YOL080C,10,0.3922380379754,0.180863025452197,0.0630116763967909
YOL081W,10,0.0345995917300575,0.0386536755903196,0.710565506377325
YOL082W,10,-0.0485198934940444,0.00456391716011868,0.55680159043633
YOL083C-A,10,0,0,NaN
YOL083W,10,-0.150605410697308,-0.107041164730454,0.0889996297344799
YOL084W,10,-0.173146484868805,-0.0723924203932041,0.258257439945908
YOL085C,10,-0.0333293467943869,0.0198249858381149,0.713462737361043
YOL085W-A,10,-0.0610912905537206,-0.0518494829732331,0.817833970810824
YOL086C,10,-0.0565221206226136,0.0259544557125051,0.376563872226501
YOL086W-A,10,0.0407625402308252,0.0378312274471578,0.115661047950212
YOL087C,10,-0.0844016943901319,-0.0183478287293702,0.29432968834538
YOL088C,10,0.072557224328031,0.0464606703954774,0.275275905413117
YOL089C,10,0.0663024469557138,0.0574745384604903,0.278131452390518
YOL090W,10,0.0864546512729444,-8.70677320238562e-06,0.312026056298115
YOL091W,10,-0.0149989823695085,-0.00231356247904519,0.835445728798034
YOL092W,10,0.0947212769749408,0.0265259323082085,0.186052057531544
YOL093W,10,0.104168046145196,0.0745091114456988,0.278478336783211
YOL094C,10,0.128918544139656,0.0291073421950998,0.184401554391442
YOL095C,10,0.149867257058628,0.0511195657338441,0.0837130506938257
YOL096C,10,-0.0545918498909966,-0.00655748318656353,0.386271632900198
YOL097C,10,0.0898993637064748,0.0665605199607927,0.300886149710675
YOL097W-A,10,0.0525510871170704,-8.34499165588481e-05,0.531402582627918
YOL098C,10,0.122734941820889,0.14190292867484,0.114054998618644
YOL099C,10,-0.0716428620656715,-0.0487337162936088,0.18082322690384
YOL100W,10,0.0477577834940961,0.00974633333927233,0.344979006178132
YOL101C,10,0.293890126946877,0.00753084440761185,0.14306692795001
YOL102C,10,0.0700975932561573,0.0532092865542772,0.192065226287265
YOL103W,10,0.0325103158975159,0.0236365809642597,0.235944346020151
YOL104C,10,-0.0484315196415133,-0.0175955656666987,0.514196523634082
YOL105C,10,0.103350613477035,0.0326043057677301,0.156917186604216
YOL106W,10,0.340572544070567,0.112352087230999,0.0437914810468141
YOL107W,10,0.0226022680438716,0.0573073468887347,0.743662368261695
YOL108C,10,-0.130016895590211,-0.0983178426487113,0.0248121739354485
YOL109W,10,-0.106145768892476,-0.094764017500648,0.0531379980418618
YOL110W,10,0.128892216987799,0.112173374023772,0.0189701123680387
YOL111C,10,0.0984879820583208,0.154332071117228,0.0742729148842468
YOL112W,10,0.0267592911920627,-0.0110939220743171,0.587716870371629
YOL113W,10,-0.00995161598019797,0.0140208568434783,0.811233464261455
YOL114C,10,0.116439631407384,0.144062395145019,0.0146096350647038
YOL115W,10,0.137752199787686,0.0506479933613826,0.169191079278765
YOL116W,10,0.0250292715221646,0.0236386464725964,0.434438839707087
YOL117W,10,0.107127321406486,0.0946777756425236,0.212982202233838
YOL118C,10,0.195976037263691,0.115838271513882,0.0753882744276979
YOL119C,10,0.0217880778066795,0.00318404784453473,0.586010235586142
YOL120C,10,-0.0273022120390788,0.0154200865280707,0.624661576173178
YOL121C,10,0.00759280949798017,-0.0164779992895468,0.884324143165877
YOL122C,10,0.126321281500539,0.0825960286887018,0.00863982375325617
YOL123W,10,0.243461706540282,0.157062521408541,0.0580561136272503
YOL124C,10,0.362838818965163,0.256770696353916,0.042556145152491
YOL125W,10,0.231846645957153,0.173719520802422,0.0355608196944043
YOL126C,10,-0.280880631684072,-0.432435195462681,0.0817980204783852
YOL127W,10,-0.0701297825636724,-0.0389891069020798,0.0815445050336644
YOL128C,10,0.209080656230443,0.0936279349840094,0.140485444750808
YOL129W,10,0.136636541487395,0.169545498711086,0.0318736129619339
YOL130W,10,0.228513603878347,0.136648351346774,0.0337699892505118
YOL131W,10,0.279345350071155,0.257873858018142,0.0710602596090786
YOL132W,10,-0.0442358830847032,-0.0698559789822847,0.514380526359582
YOL133W,10,0.0377596447208754,0.0239952989960934,0.250141376887996
YOL134C,10,0.0802542135204863,0.018882683434159,0.423780411321761
YOL135C,10,0.0577643468239258,0.0384147426808984,0.0327710237333952
YOL136C,10,0.157170639856038,0.162772632517639,0.0182942430684488
YOL137W,10,0.130234206144812,0.0113137149162971,0.161192414112207
YOL138C,10,0.0788864921670135,-0.0033489722052121,0.319149314766008
YOL139C,10,0.0750719304963448,0.0147071416932585,0.210087506726196
YOL140W,10,-0.204350802368432,-0.23302642032527,0.0620209937269361
YOL141W,10,0.450102891326118,0.289730260105012,0.0371658943416783
YOL142W,10,0.157689535950208,0.0525551386808612,0.165188100396423
YOL143C,10,-0.19621283535364,-0.310776945258428,0.153616871059437
YOL144W,10,0.210025550859181,0.0714555445319209,0.145080988253768
YOL145C,10,0.0888365903400256,0.027388615475775,0.178800356681784
YOL146W,10,0.142862583305109,0.0951580034247148,0.106380035670081
YOL147C,10,0.137627423828535,0.083812164725845,0.0464472710811686
YOL148C,10,0.0953838017810396,0.074983079637673,0.0303280613197405
YOL149W,10,0.233613395481401,0.140701195296247,0.0281264871751954
YOL150C,10,-0.500508038091786,-0.609915670905382,0.00999082395593717
YOL151W,10,-0.190934495897546,-0.191426647160747,0.106847457486632
YOL152W,10,0.193035436110053,0.0114397604579104,0.234778311825485
YOL154W,10,0.0700951168037677,0.103809596556705,0.312462364097419
YOL155C,10,-0.105603614246727,-0.0336904399531544,0.156669244739985
YOL155W-A,10,0.289265325544708,0.16462284142067,0.0904186669874302
YOL156W,10,0.188155393176488,0.104046079596404,0.0478607162003542
YOL157C,10,0.479820424380963,0.556079373622933,0.00260207877442427
YOL158C,10,0.518318004512743,0.607392721714273,0.00584445572146398
YOL159C,10,0.110868546742501,0.0408314851517568,0.126772056262193
YOL159C-A,10,0.0313356864737485,0.0244681516896955,0.560882744621764
YOL160W,10,0.491355042794237,0.453895927167047,0.0605105313322201
YOL161C,10,0.454055869484569,0.349777453568888,0.0479875436627421
YOL162W,10,0.372292513323713,0.412279817110622,0.0102208068900232
YOL163W,10,0.459704547494547,0.523131463576366,0.00118681698855167
YOL164W,10,0.190300750822175,0.187496515735253,0.0383592561249969
YOL164W-A,10,0.0587538371750369,0.0630116733403636,0.210621695972538
YOL165C,10,0.025854918937748,0.107170934045927,0.888462553294016
YOL166C,10,0.250591090121185,0.547144190349138,0.5307324187898
YOL166W-A,10,0,0,NaN
YOR001W,10,0.0340847671895418,0.0349084952640164,0.323749925982475
YOR002W,10,0.176723416388187,0.222182295450444,0.00461037523129824
YOR003W,10,0.076282283705097,0.0735112879889384,0.0144617232803584
YOR004W,10,0.342453994123418,0.205592522122072,0.0487736367405088
YOR005C,10,0.0295442081774722,0.0440852416844589,0.462360781082112
YOR006C,10,0.0778362049917624,-0.000488002609240687,0.451742988494829
YOR007C,10,0.204873144805387,0.257962795019459,0.0154867438224876
YOR008C,10,0.0154501191431957,0.0211996035486164,0.560723241628232
YOR008C-A,10,0.722849587983868,1.09653481011347,0.0394849903315099
YOR008W-B,10,0.38384528519054,0.263345131853758,0.0288848401972468
YOR009W,10,0.305981206840364,0.211176223194679,0.0198298784495888
YOR010C,10,0.0862289872644828,0.0950843226963116,0.0888837191378754
YOR011W,10,0.218572046427779,0.122517307615253,0.0609060560956836
YOR011W-A,10,0.356529187465653,0.52122127975103,0.144590416681953
YOR012W,10,0.254689228878707,0.223115493291724,0.00489574461561285
YOR013W,10,0.0911421394138074,0.110880268090195,0.0257228838762845
YOR014W,10,0.0605251935150141,0.0510916761231583,0.28889270642166
YOR015W,10,0.0444597125671043,0.0451583313689403,0.414321834355019
YOR016C,10,0.139231212339913,0.0840752042864567,0.0498994054999591
YOR017W,10,0.0971180873585785,0.0591158287558092,0.0445899621346619
YOR018W,10,-0.0192378852215586,0.00545294617402968,0.598491183973173
YOR019W,10,0.288491730086133,0.324916852169642,0.0033272297891252
YOR020C,10,0.0472258575408537,0.107140284061158,0.530866144008974
YOR020W-A,10,-0.201632909987399,-0.132647200954087,0.0752286070516606
YOR021C,10,0.267722056419021,0.192980030327569,0.012175911470784
YOR022C,10,-0.0060756941550043,-0.025821569140545,0.891488094791802
YOR023C,10,0.00811371726511377,-3.91934972100733e-05,0.684498999400232
YOR024W,10,0.346074538718352,0.434294354463632,0.00571328044950519
YOR025W,10,0.143293925941688,0.0662871425125731,0.239208560010658
YOR026W,10,0.146518174867265,0.0183169497417734,0.136733404416125
YOR027W,10,0.0664913699062048,0.148479453919913,0.494552055230364
YOR028C,10,-0.0353775567310955,-0.0796113300801126,0.679213905322876
YOR029W,10,0.121420466196209,0.169915773144742,0.291083712847827
YOR030W,10,0.137993727359623,0.148638041143774,0.0143245752503161
YOR032C,10,-0.0271274784326596,0.0193865002609962,0.754786557041009
YOR032W-A,10,0.341948719805655,0.4105725395555,0.0297319565136462
YOR033C,10,0.129461841039727,0.0422611342691082,0.120665399099939
YOR034C,10,0.101945165235142,0.0735940682803217,0.128426555621823
YOR034C-A,10,-0.073204562398624,-0.0511112713940364,0.421029446300477
YOR035C,10,0.00485722301228207,0.0272706943996379,0.957610815823082
YOR036W,10,-0.0257854955805595,0.0769553525135616,0.82191739320303
YOR037W,10,0.0656940144138751,0.0276148316594723,0.0472457892749416
YOR038C,10,0.129297430433593,-2.68298990558722e-05,0.179437902134742
YOR039W,10,0.0201808549118305,0.0281712967448036,0.664213264983787
YOR040W,10,-0.00373353141651417,0.0150100859951859,0.964472528237691
YOR041C,10,0.0111340602601307,-0.00342559113575828,0.896251936892965
YOR042W,10,0.00155256085340571,-0.017560346671651,0.96818943904119
YOR043W,10,0.0627854995622474,0.0230995593811543,0.284142070106694
YOR044W,10,-0.0260143168365387,0.0313587198492454,0.713997778695262
YOR045W,10,0.00492683043434013,-0.0367791026943269,0.944085019322111
YOR046C,10,0.050480647399469,0.0242569918140437,0.542077918158125
YOR047C,10,0.0549307129694995,0.0383033001185224,0.286687896571348
YOR048C,10,0.0791128108842003,-0.0139370038731208,0.344032151602014
YOR049C,10,0.0258492648502519,0.00100005134049905,0.522940632569612
YOR050C,10,-0.0300059674338829,5.97413988866977e-05,0.317687231963559
YOR051C,10,0.0146782110311518,-0.00429673818157089,0.780949681587175
YOR052C,10,-0.0532333587199155,0.000695565072545513,0.433520266465926
YOR053W,10,-0.10986481613264,-0.0192368031282896,0.326234463522017
YOR054C,10,-0.0398949644338717,0.0153340181744431,0.523961386937804
YOR055W,10,-0.0606400576855126,-4.2525241290808e-05,0.482633126700237
YOR056C,10,0.0997963509189937,-0.0376857942981343,0.445229995405083
YOR057W,10,0.0731071660136573,0.0158155883441494,0.181370998361547
YOR058C,10,-0.0052059405981359,0.011319377561774,0.931773469180291
YOR059C,10,0.057047035534988,0.075004262749708,0.417766296795384
YOR060C,10,-0.0480876437744783,0.0048326709902088,0.505474307872978
YOR061W,10,0.0226827453002857,0.00421751039451933,0.613943765085559
YOR062C,10,0.00421510480736552,0.0135728005369909,0.947216743472118
YOR063W,10,-0.0116211909816316,-0.0135674538670985,0.776480518359633
YOR064C,10,0.0609498774795937,0.000388170848843708,0.34161787775508
YOR065W,10,-0.0333587314152396,0.0134195467564786,0.610042815179496
YOR066W,10,0.0476256523299323,0.00253279322275811,0.220110430451805
YOR067C,10,0.058500481606567,0.0560733089339152,0.148032580997694
YOR068C,10,-0.265604399867179,-0.0310611781512768,0.203198034003383
YOR069W,10,0.0276906543462412,-0.00523538062542239,0.597989255491337
YOR070C,10,0.004525774671374,0.0206048098041614,0.914760331782551
YOR071C,10,0.00316490885056292,0.00148754450813917,0.923022474623351
YOR072W,10,0.0738524778644976,0.0121940419380291,0.446787493548349
YOR072W-A,10,-0.0171355638976733,0.0164831382218094,0.912315052365004
YOR072W-B,10,-0.0647677272790065,0.0395664836503926,0.881814030715415
YOR073W,10,0.0645430960814855,-0.0396727100057471,0.536286341933169
YOR073W-A,10,-0.0981207614290661,-0.0166919152483729,0.397535468710562
YOR074C,10,0.0289800182858643,-0.00922240428417395,0.58049084207471
YOR075W,10,0.0934503077153084,0.00400844236281263,0.164763679946843
YOR076C,10,0.0944780392267616,0.0178550226507421,0.141717654714262
YOR077W,10,0.029978848484956,-0.00296500756781009,0.543016463152284
YOR078W,10,0.117927753570423,-0.0250049490972816,0.357007106597687
YOR079C,10,0.0597927554628355,0.00574786136046844,0.543916828666817
YOR080W,10,0.0742644478496933,0.0125119504023067,0.30062441223852
YOR081C,10,0.0514991247722183,0.0327338795540681,0.244386729629736
YOR082C,10,0.0310864045203419,0.0181798038408874,0.732184585190918
YOR083W,10,0.00677169203966682,0.002205456391571,0.866643173182534
YOR084W,10,0.0447653423632464,0.0222027100256467,0.379058038852627
YOR085W,10,-0.0265210424974988,-0.0185948222537724,0.304387763982542
YOR086C,10,-0.0342853412987607,0.0101198324523538,0.470074442706754
YOR087W,10,-0.0278354778294687,0.00906893634117783,0.428820952202747
YOR089C,10,-0.0199441935138318,0.0090659756831448,0.629720651480917
YOR090C,10,0.0207897430801144,0.00539531898460919,0.504859845300211
YOR091W,10,0.129051498503212,-0.0329017164743198,0.344180746697423
YOR092W,10,0.0134299820985544,0.00826671701174742,0.650897173677327
YOR093C,10,0.186823974201022,0.0464962024819839,0.0813005148954753
YOR094W,10,0.0360027491572193,0.00221011060854468,0.577522167923316
YOR095C,10,0.0643632013377532,-0.103911726103421,0.686817487146269
YOR096W,10,-0.0183618869648035,0.00591653265029568,0.631870768506687
YOR097C,10,-0.0621351946380683,0.00259528986326078,0.185476285398441
YOR098C,10,0.155609483095118,-0.013352718786161,0.205205237644388
YOR099W,10,-0.0135762142506773,-0.0222941437385662,0.481690315123471
YOR100C,10,0.141365941295455,0.0624171572584593,0.45054884229858
YOR101W,10,0.114665417159005,-0.0400874775905953,0.510500308132181
YOR102W,10,-0.0960293571685269,0.0369186254456579,0.463435586054157
YOR103C,10,-0.00440679032517527,0.0342470697506024,0.940277928806276
YOR104W,10,0.0276688963858059,0.0332089266641504,0.305052421523797
YOR105W,10,-0.00826872502089955,0.0403678213636684,0.909562771121059
